lat,lon,ele,time,temperature,distance_m,distance_total_m,delta_time_s,velocity_m_s,velocity_km_h,acceleration_m_s2,height_difference_m,slope_percent,slope_rad,force_total_n,power_w,torque_nm,motor_current_a,lipo_soc,lipo_voltage_v,lipo_battery_current_a,nmc_soc,nmc_voltage_v,nmc_battery_current_a
47.580629,12.170168,491.042604,2024-08-23 16:21:45.877000+00:00,28.335906975550785,17.554998080575984,282.1679623395088,1.6560000000000001,10.600844251555545,38.16303930559996,-0.1720798973522499,-0.37062700000001314,-2.111233497713107,-0.02110919901056675,14.663038326370312,155.44058555244135,5.02795584211238,3.3519705614082533,0.9955940042458156,41.95009567165309,3.705350739720714,0.9955997455546399,41.933830582470456,3.706758108393972
47.580395,12.170073,490.484815,2024-08-23 16:21:48.366000+00:00,29.09843061793456,26.977680733817586,309.14564307332637,2.489,10.838762850067331,39.01954626024239,0.09558802672229266,-0.557788999999957,-2.0675943403123846,-0.02067299787364211,38.17619841221178,413.7827611070805,13.09061843554742,8.727078957031614,0.9953094335876445,41.88753691988312,9.878226141417557,0.9953151167703042,41.87763042813393,9.880243859626601
47.580167,12.169957,489.953426,2024-08-23 16:21:50.953000+00:00,29.369233289997705,26.803936919212116,335.9495799925385,2.5869999999999997,10.361011565215353,37.29964163477527,-0.1846738634912942,-0.531389000000047,-1.982503546406894,-0.019822438785069556,12.933249126777309,134.00154377835105,4.434811125571939,2.956540750381293,0.9952137989565113,41.95410042426648,3.1939822690013386,0.9952194405059641,41.93538953253732,3.19537272476964
47.580023,12.169826,489.580981,2024-08-23 16:21:52.711000+00:00,29.085684140594985,18.78660075727426,354.7361807498127,1.758,10.686348553625859,38.47085479305309,0.18506085802645364,-0.3724449999999706,-1.9825034066141962,-0.01982243738769179,44.87120042683276,479.50928778074024,15.386334626360952,10.257556417573968,0.99498078420589,41.870841425755884,11.45191948446218,0.9949863790200497,41.86133784589359,11.454216372586398
47.579631,12.169254,488.368449,2024-08-23 16:21:58.506000+00:00,28.94217585880588,61.16165336447998,415.8978341142927,5.795,10.554211106899048,37.995159984836576,-0.022801975276412492,-1.2125320000000102,-1.9825036330757464,-0.019822439651417577,27.27518531861417,287.86806383244755,9.352661045752798,6.235107363835199,0.9945201605242918,41.915340886216995,6.867624864552724,0.9945255878520152,41.89791593947389,6.870121987606938
47.579506,12.16907,487.980124,2024-08-23 16:22:00.407000+00:00,28.849448152205355,19.587608994340883,435.4854431086336,1.901,10.303844815539653,37.093841335942756,-0.13170241523376902,-0.3883250000000089,-1.9825033270380326,-0.019822436592242792,16.76395724084997,172.7332139040604,5.748360937887454,3.8322406252583026,0.9944295483701409,41.942569839846115,4.118300956679377,0.9944349306150811,41.921281405912126,4.120349958494833
47.579304,12.168673,487.240657,2024-08-23 16:22:04.229000+00:00,28.260739004816287,37.2996691539173,472.7851122625509,3.822,9.759201767115986,35.13312636161755,-0.14250210581466968,-0.7394669999999905,-1.9825028392304922,-0.019822431716083874,12.135224341756008,118.43010284041415,4.161168426788135,2.774112284525423,0.9943046807359307,41.95516111788231,2.8227534264157583,0.9943099947786692,41.931664043609935,2.824295203031722
47.579258,12.16857,487.056965,2024-08-23 16:22:05.246000+00:00,28.640077895802644,9.265653917689354,482.05076618024026,1.017,9.11077081385384,32.79877492987382,-0.6375918911132212,-0.18369200000000774,-1.9825044366195836,-0.019822447683699004,-31.687612083459996,-288.6985713307096,-10.865682183418432,-7.243788122278954,0.9943854906718657,42.052277036728796,-6.865268893585608,0.9943908730737289,42.017118612016716,-6.871076394452707
47.579216,12.168437,486.838588,2024-08-23 16:22:06.348000+00:00,28.769680614520105,11.01519424581448,493.06596042605474,1.102,9.99563906153764,35.9843006215355,0.8029657419998182,-0.2183769999999754,-1.98250702735409,-0.019822473580865627,89.38184936948423,893.42870495009,30.649036148796142,20.432690765864095,0.994112677031773,41.768934825516794,21.38938158258732,0.9941180601492353,41.76774852988239,21.389325477533053
47.579127,12.168083,486.532753,2024-08-23 16:22:09.272000+00:00,29.528561113109458,28.337370592155054,521.4033310182098,2.924,9.691303212091332,34.888691563528795,-0.1040820278544142,-0.30583500000000186,-1.0792638611454992,-0.010792219594786344,21.840745477576327,211.6652868013047,7.489191624260922,4.992794416173948,0.9939418470657996,41.93185258611212,5.047780116312595,0.9939471419915415,41.90940387728747,5.0503860549732895
47.579093,12.167903,486.422459,2024-08-23 16:22:10.696000+00:00,29.17180914478423,14.020933781732708,535.4242647999424,1.424,9.846161363576341,35.44618090887483,0.10874870188553967,-0.11029400000001033,-0.7866380493409634,-0.007866218242377238,42.20599193005097,415.5670070530827,14.472434632814476,9.648289755209651,0.9937783167076968,41.88263275701675,9.922066671402874,0.993783547704427,41.865488509185276,9.92594551032328
47.579058,12.167721,486.310791,2024-08-23 16:22:12.127000+00:00,28.118479922318635,14.195542889438977,549.6198076893814,1.431,9.920015995415078,35.71205758349428,0.05161050442958543,-0.11166800000000876,-0.7866412779682145,-0.007866250526651993,38.13786569802074,378.32823775535775,13.07747414785131,8.71831609856754,0.9936287385081367,41.89110578820997,9.031136577209864,0.9936339042827854,41.872136364168675,9.035074514210756
47.578968,12.167271,486.033844,2024-08-23 16:22:15.833000+00:00,29.162041984697396,35.20637932419143,584.8261870135728,3.706,9.499832521368438,34.199397076926374,-0.11337924286201832,-0.27694700000000694,-0.7866386868407902,-0.007866224616981046,22.127365903845238,210.20627022556812,7.587473768428532,5.058315845619021,0.993413708457801,41.930658854159475,5.013112884244464,0.9934187511756276,41.905653918481235,5.015981775075926
47.578868,12.166762,485.721029,2024-08-23 16:22:20.180000+00:00,28.807458859791844,39.76596273026608,624.592149743839,4.3469999999999995,9.147909530772047,32.93247431077937,-0.08095766979443082,-0.3128150000000005,-0.7866400773994473,-0.00786623852170719,22.460070683717053,205.46269466938907,7.701558237446577,5.134372158297718,0.9931671809032017,41.93107167879058,4.899926551042455,0.9931720756865099,41.90475249519929,4.902866864451636
47.578851,12.166682,485.671538,2024-08-23 16:22:20.928000+00:00,28.66153899984702,6.291439528947371,630.8835892727864,0.748,8.411015413031244,30.27965548691248,-0.9851525638246033,-0.04949099999998907,-0.7866403193144809,-0.007866240940707838,-54.333436183032106,-456.9993691784325,-18.630935267161707,-12.420623511441137,0.9932611831963942,42.08892530658447,-10.858018892832177,0.9932661805776506,42.04348541165999,-10.869869778819309
47.578701,12.166032,485.266181,2024-08-23 16:22:27.624000+00:00,29.30583814442043,51.530149452269896,682.4137387250563,6.696,7.695661507208766,27.704381425951556,-0.10683302058280733,-0.40535699999998087,-0.7866404508984496,-0.007866242256466106,11.962446054672169,92.05893563500197,4.101922752147087,2.734615168098058,0.9930911441403172,41.957908647044476,2.194052336478336,0.9930960229343407,41.92785816233798,2.1955824943201407
47.578693,12.165998,485.244934,2024-08-23 16:22:27.958000+00:00,29.515499761247977,2.7010124857874875,685.1147512108438,0.334,8.086863729902657,29.112709427649566,1.171264139802068,-0.02124700000001667,-0.7866309434634859,-0.007866147187999266,116.33748419917853,940.8053813984603,39.89212333189832,26.594748887932212,0.9930040419838955,41.75427696931431,22.53181531387156,0.9930089111042598,41.749226371736015,22.534317721521848
47.578585,12.165584,485.065786,2024-08-23 16:22:32.453000+00:00,29.465640059558098,33.29514947462914,718.409900685473,4.495,7.407152274667217,26.66574818880198,-0.15121500672646046,-0.17914799999999786,-0.5380603566189375,-0.005380551642662157,8.861490796625834,65.63841171116965,3.038605194162998,2.0257367961086654,0.9929226657437603,41.963716157404804,1.564161768116179,0.9929274742221316,41.932080687711405,1.5653273895168238
47.57838,12.164984,484.895735,2024-08-23 16:22:39.586000+00:00,28.58039123838868,50.44939459674639,768.8592952822194,7.133,7.072675535783876,25.461631928821955,-0.0468914536497043,-0.17005100000000084,-0.3370724294300409,-0.0033707115285755945,17.11611551991734,121.0567315053701,5.8691160117796555,3.9127440078531035,0.9926844281596512,41.94980587457539,2.8857040890262198,0.9926890661944728,41.918681532037425,2.887768623260659
